company¬,country¬,director¬,genre¬,name¬,rating¬,runtime¬,writer¬,year¬,,,
Revolution Studios¬,USA¬,Steve Carr¬,Comedy¬,Daddy Day Care¬,PG¬,92¬,Geoff Rodkey¬,2003¬,,,
Touchstone Pictures¬,USA¬,Roger Donaldson¬,Action¬,The Recruit¬,PG-13¬,115¬,Roger Towne¬,2003¬,,,
HBO Films¬,USA¬,Gus Van Sant¬,Crime¬,Elephant¬,R¬,81¬,Gus Van Sant¬,2003¬,,,
Walt Disney Feature Animation Florida¬,USA¬,Aaron Blaise¬,Animation¬,Tierra de osos¬,G¬,85¬,Tab Murphy¬,2003¬,,,
Touchstone Pictures¬,USA¬,Mike Figgis¬,Mystery¬,Cold Creek Manor¬,R¬,118¬,Richard Jefferies¬,2003¬,,,
"""DIA"" Productions GmbH & Co. KG¬",USA¬,F. Gary Gray¬,Action¬,A Man Apart¬,R¬,109¬,Christian Gudegast¬,2003¬,,,
Warner Bros.¬,USA¬,John Whitesell¬,Comedy¬,Malibu's Most Wanted¬,PG-13¬,100¬,Fax Bahr¬,2003¬,,,
Touchstone Pictures¬,USA¬,Adam Shankman¬,Comedy¬,Bringing Down the House¬,PG-13¬,105¬,Jason Filardi¬,2003¬,,,
Mandalay Pictures¬,Germany¬,Martin Campbell¬,Adventure¬,M�s all� de las fronteras¬,R¬,127¬,Caspian Tredwell-Owen¬,2003¬,,,
Paramount Pictures¬,USA¬,Richard Donner¬,Action¬,Timeline¬,PG-13¬,116¬,Michael Crichton¬,2003¬,,,
X-Filme Creative Pool¬,Germany¬,Wolfgang Becker¬,Comedy¬,Good Bye Lenin!¬,R¬,121¬,Bernd Lichtenberg¬,2003¬,,,
Warner Bros.¬,Germany¬,Joe Dante¬,Animation¬,Looney Tunes: Back in Action¬,PG¬,100¬,Larry Doyle¬,2003¬,,,
Metro-Goldwyn-Mayer (MGM)¬,USA¬,Carl Franklin¬,Action¬,Out of Time¬,PG-13¬,105¬,David Collard¬,2003¬,,,
Lions Gate Films¬,Canada¬,James Cox¬,Crime¬,Wonderland¬,R¬,104¬,James Cox¬,2003¬,,,
Regency Enterprises¬,USA¬,Gary Fleder¬,Drama¬,Runaway Jury¬,PG-13¬,127¬,John Grisham¬,2003¬,,,
Twentieth Century Fox Film Corporation¬,USA¬,Bobby Farrelly¬,Comedy¬,Stuck on You¬,PG-13¬,118¬,Charles B. Wessler¬,2003¬,,,
Castle Rock Entertainment¬,USA¬,David McNally¬,Action¬,Kangaroo Jack¬,PG¬,89¬,Steve Bing¬,2003¬,,,
Universal Pictures¬,USA¬,Joel Coen¬,Comedy¬,Intolerable Cruelty¬,PG-13¬,100¬,Robert Ramsey¬,2003¬,,,
Revolution Studios¬,USA¬,Jonathan Liebesman¬,Horror¬,Darkness Falls¬,PG-13¬,86¬,Joe Harris¬,2003¬,,,
Universal Pictures¬,USA¬,Bille Woodruff¬,Drama¬,Honey¬,PG-13¬,94¬,Alonzo Brown¬,2003¬,,,
Nord-Ouest Productions¬,France¬,Yann Samuell¬,Comedy¬,Love Me If You Dare¬,R¬,93¬,Yann Samuell¬,2003¬,,,
Revolution Studios¬,USA¬,Martin Brest¬,Comedy¬,Gigli¬,R¬,121¬,Martin Brest¬,2003¬,,,
Pathe Productions¬,UK¬,Jane Campion¬,Mystery¬,In the Cut¬,R¬,119¬,Jane Campion¬,2003¬,,,
Twentieth Century Fox Film Corporation¬,USA¬,Brian Helgeland¬,Horror¬,The Order¬,R¬,102¬,Brian Helgeland¬,2003¬,,,
Lakeshore Entertainment¬,USA¬,William Friedkin¬,Action¬,The Hunted¬,R¬,94¬,David Griffiths¬,2003¬,,,
New Line Cinema¬,USA¬,Troy Miller¬,Comedy¬,Dumb and Dumberer: When Harry Met Lloyd¬,PG-13¬,85¬,Peter Farrelly¬,2003¬,,,
Twentieth Century Fox Film Corporation¬,USA¬,Shawn Levy¬,Comedy¬,Just Married¬,PG-13¬,95¬,Sam Harper¬,2003¬,,,
Touchstone Pictures¬,USA¬,David Dobkin¬,Action¬,Shanghai Knights¬,PG-13¬,114¬,Alfred Gough¬,2003¬,,,
Metro-Goldwyn-Mayer (MGM)¬,USA¬,Charles Herman-Wurmfeld¬,Comedy¬,"Legally Blonde 2: Red, White & Blonde¬",PG-13¬,95¬,Amanda Brown¬,2003¬,,,
Universal Pictures¬,USA¬,Gary Ross¬,Drama¬,Seabiscuit¬,PG-13¬,140¬,Laura Hillenbrand¬,2003¬,,,
Metro-Goldwyn-Mayer (MGM)¬,USA¬,Boaz Yakin¬,Comedy¬,Uptown Girls¬,PG-13¬,92¬,Julia Dahl¬,2003¬,,,
Ren Film¬,Russia¬,Andrey Zvyagintsev¬,Drama¬,The Return¬,UNRATED¬,105¬,Vladimir Moiseenko¬,2003¬,,,
900 Films¬,USA¬,Casey La Scala¬,Adventure¬,Grind¬,PG-13¬,105¬,Ralph Sall¬,2003¬,,,
Asmik Ace Entertainment¬,USA¬,Jim Jarmusch¬,Comedy¬,Coffee and Cigarettes¬,R¬,95¬,Jim Jarmusch¬,2003¬,,,
SenArt Films¬,USA¬,Tom McCarthy¬,Comedy¬,The Station Agent¬,R¬,89¬,Tom McCarthy¬,2003¬,,,
Boll Kino Beteiligungs GmbH & Co. KG¬,Germany¬,Uwe Boll¬,Action¬,House of the Dead¬,R¬,90¬,Mark A. Altman¬,2003¬,,,
Warner Bros.¬,USA¬,Andrzej Bartkowiak¬,Action¬,Cradle 2 the Grave¬,R¬,101¬,John O'Brien¬,2003¬,,,
Moviola Film och Television AB¬,Sweden¬,Mikael H�fstr�m¬,Drama¬,Evil¬,NOT RATED¬,113¬,Jan Guillou¬,2003¬,,,
Eikon Film¬,Germany¬,Eric Till¬,Biography¬,Lutero¬,PG-13¬,123¬,Camille Thomasson¬,2003¬,,,
Revolution Studios¬,USA¬,Michael Tollin¬,Biography¬,Radio¬,PG¬,109¬,Mike Rich¬,2003¬,,,
Alcon Entertainment¬,USA¬,Troy Byer¬,Comedy¬,Love Don't Cost a Thing¬,PG-13¬,100¬,Michael Swerdlick¬,2003¬,,,
Emperor Multimedia Group (EMG)¬,Hong Kong¬,Gordon Chan¬,Action¬,The Medallion¬,PG-13¬,88¬,Alfred Cheung¬,2003¬,,,
Columbia Pictures Corporation¬,USA¬,Dennis Dugan¬,Action¬,National Security¬,PG-13¬,88¬,Jay Scherick¬,2003¬,,,
Turner Pictures (I)¬,USA¬,Ron Maxwell¬,Biography¬,Gods and Generals¬,PG-13¬,219¬,Jeff Shaara¬,2003¬,,,
Fox 2000 Pictures¬,USA¬,Linda Mendoza¬,Comedy¬,Chasing Papi¬,PG¬,80¬,Laura Angelica Simon¬,2003¬,,,
Lions Gate Films¬,USA¬,Billy Ray¬,Drama¬,Shattered Glass¬,PG-13¬,94¬,Buzz Bissinger¬,2003¬,,,
Metro-Goldwyn-Mayer (MGM)¬,USA¬,Chris Koch¬,Comedy¬,A Guy Thing¬,PG-13¬,101¬,Greg Glienna¬,2003¬,,,
Merchant Ivory Productions¬,USA¬,James Ivory¬,Drama¬,The Divorce¬,PG-13¬,100¬,Diane Johnson¬,2003¬,,,
New Line Cinema¬,Canada¬,Glen Morgan¬,Drama¬,Willard¬,PG-13¬,100¬,Glen Morgan¬,2003¬,,,
IFC Productions¬,USA¬,Todd Graff¬,Comedy¬,Camp¬,PG-13¬,114¬,Todd Graff¬,2003¬,,,
"Australian Film Commission, The¬",Australia¬,Gregor Jordan¬,Action¬,Ned Kelly¬,R¬,110¬,Robert Drewe¬,2003¬,,,
19 Entertainment¬,USA¬,Robert Iscove¬,Comedy¬,From Justin to Kelly¬,PG¬,81¬,Kim Fuller¬,2003¬,,,
World of Wonder¬,USA¬,Fenton Bailey¬,Biography¬,Party Monster¬,R¬,98¬,Fenton Bailey¬,2003¬,,,
DreamWorks¬,USA¬,Woody Allen¬,Comedy¬,Anything Else¬,R¬,108¬,Woody Allen¬,2003¬,,,
Metro-Goldwyn-Mayer (MGM)¬,USA¬,Paul Hunter¬,Action¬,Bulletproof Monk¬,PG-13¬,104¬,Ethan Reiff¬,2003¬,,,
BBC Films¬,UK¬,Christine Jeffs¬,Biography¬,Sylvia¬,R¬,110¬,John Brownlow¬,2003¬,,,
Baa-Ram-Ewe¬,Thailand¬,Prachya Pinkaew¬,Action¬,Ong-Bak: The Thai Warrior¬,R¬,105¬,Panna Rittikrai¬,2003¬,,,
Recorded Picture Company (RPC)¬,UK¬,David Mackenzie¬,Crime¬,Young Adam¬,NC-17¬,98¬,Alexander Trocchi¬,2003¬,,,
Franchise Pictures¬,USA¬,Andrew Fleming¬,Action¬,The In-Laws¬,PG-13¬,100¬,Andrew Bergman¬,2003¬,,,
Klasky-Csupo¬,USA¬,John Eng¬,Animation¬,Rugrats Go Wild¬,PG¬,100¬,Kate Boutilier¬,2003¬,,,
DreamWorks¬,USA¬,Chris Rock¬,Comedy¬,Head of State¬,PG-13¬,95¬,Chris Rock¬,2003¬,,,
Les Armateurs¬,France¬,Sylvain Chomet¬,Animation¬,The Triplets of Belleville¬,PG-13¬,80¬,Sylvain Chomet¬,2003¬,,,
Paramount Pictures¬,USA¬,Sam Weisman¬,Comedy¬,Dickie Roberts: Former Child Star¬,PG-13¬,98¬,Fred Wolf¬,2003¬,,,
BiBi Film¬,Italy¬,Marco Tullio Giordana¬,Drama¬,The Best of Youth¬,R¬,366¬,Sandro Petraglia¬,2003¬,,,
Jasmine Productions Inc.¬,USA¬,David Gordon Green¬,Drama¬,All the Real Girls¬,R¬,108¬,David Gordon Green¬,2003¬,,,
Miramax¬,Germany¬,Danny DeVito¬,Comedy¬,Duplex¬,PG-13¬,89¬,Larry Doyle¬,2003¬,,,
Go Films¬,USA¬,Ryan Little¬,Action¬,Saints and Soldiers¬,PG-13¬,90¬,Geoffrey Panos¬,2003¬,,,
Madhouse¬,Japan¬,Satoshi Kon¬,Animation¬,Tokyo Godfathers¬,PG-13¬,100¬,Satoshi Kon¬,2003¬,,,
Touchstone Pictures¬,UK¬,Nigel Cole¬,Comedy¬,Calendar Girls¬,PG-13¬,108¬,Juliette Towhidi¬,2003¬,,,
British Broadcasting Corporation (BBC)¬,UK¬,Tim Fywell¬,Drama¬,I Capture the Castle¬,R¬,113¬,Dodie Smith¬,2003¬,,,
International West Pictures (IWP)¬,Germany¬,David Mickey Evans¬,Comedy¬,Barely Legal¬,R¬,100¬,David H. Steinberg¬,2003¬,,,
Walden Media¬,UK¬,Paul Feig¬,Drama¬,I Am David¬,PG¬,90¬,Anne Holm¬,2003¬,,,
Lions Gate Films¬,USA¬,James Foley¬,Crime¬,Confidence¬,R¬,97¬,Doug Jung¬,2003¬,,,
ContentFilm¬,USA¬,Wayne Kramer¬,Crime¬,The Cooler¬,R¬,101¬,Frank Hannah¬,2003¬,,,
Castle Rock Entertainment¬,USA¬,Christopher Guest¬,Comedy¬,A Mighty Wind¬,PG-13¬,91¬,Christopher Guest¬,2003¬,,,
DreamWorks¬,USA¬,Reggie Rock Bythewood¬,Action¬,Biker Boyz¬,PG-13¬,110¬,Michael Gougis¬,2003¬,,,
Dharma Productions¬,India¬,Nikkhil Advani¬,Comedy¬,Kal Ho Naa Ho¬,NOT RATED¬,186¬,Niranjan Iyengar¬,2003¬,,,
Good Machine¬,USA¬,Shari Springer Berman¬,Biography¬,American Splendor¬,R¬,101¬,Harvey Pekar¬,2003¬,,,
Buena Vista International¬,USA¬,Fred Schepisi¬,Comedy¬,It Runs in the Family¬,PG-13¬,100¬,Jesse Wigutow¬,2003¬,,,
Touchstone Pictures¬,Ireland¬,Joel Schumacher¬,Biography¬,Veronica Guerin¬,R¬,98¬,Carol Doyle¬,2003¬,,,
Mepris Films¬,USA¬,Neil LaBute¬,Comedy¬,The Shape of Things¬,R¬,96¬,Neil LaBute¬,2003¬,,,
MDP Worldwide¬,USA¬,Matthew Ryan Hoge¬,Drama¬,The United States of Leland¬,R¬,108¬,Matthew Ryan Hoge¬,2003¬,,,
United Artists¬,USA¬,Peter Hedges¬,Comedy¬,Pieces of April¬,PG-13¬,80¬,Peter Hedges¬,2003¬,,,
Funny Boy Films¬,USA¬,C. Jay Cox¬,Comedy¬,Latter Days¬,R¬,107¬,C. Jay Cox¬,2003¬,,,
M&M; Productions¬,Denmark¬,Anders Thomas Jensen¬,Comedy¬,The Green Butchers¬,R¬,100¬,Anders Thomas Jensen¬,2003¬,,,
Dimension Films¬,USA¬,David Zucker¬,Comedy¬,My Boss's Daughter¬,PG-13¬,86¬,David Dorfman¬,2003¬,,,
Focus Features¬,USA¬,Clare Kilner¬,Comedy¬,How to Deal¬,PG-13¬,100¬,Sarah Dessen¬,2003¬,,,
EuropaCorp¬,France¬,G�rard Krawczyk¬,Action¬,Taxi 3¬,NOT RATED¬,84¬,Luc Besson¬,2003¬,,,
BR Petrobr�s¬,Brazil¬,Hector Babenco¬,Drama¬,Carandiru¬,R¬,145¬,Hector Babenco¬,2003¬,,,
Disney Television Animation¬,USA¬,Steve Trenbirth¬,Animation¬,The Jungle Book 2¬,G¬,72¬,Karl Geurs¬,2003¬,,,
Korea Pictures¬,South Korea¬,Ki-duk Kim¬,Drama¬,"Spring, Summer, Fall, Winter... and Spring¬",R¬,103¬,Ki-duk Kim¬,2003¬,,,
Icon Productions¬,USA¬,Keith Gordon¬,Comedy¬,The Singing Detective¬,R¬,109¬,Dennis Potter¬,2003¬,,,
National Lampoon Productions¬,USA¬,David Hillenbrand¬,Comedy¬,Dorm Daze¬,R¬,96¬,Patrick Casey¬,2003¬,,,
Metro-Goldwyn-Mayer (MGM)¬,USA¬,John Hoffman¬,Comedy¬,Good Boy!¬,PG¬,100¬,Zeke Richardson¬,2003¬,,,
BBC Films¬,UK¬,Roger Michell¬,Drama¬,The Mother¬,R¬,112¬,Hanif Kureishi¬,2003¬,,,
Caf� Film¬,Hungary¬,Nimr�d Antal¬,Comedy¬,Kontroll¬,R¬,107¬,Jim Adler¬,2003¬,,,
3B Productions¬,France¬,Bruno Dumont¬,Drama¬,29 palmas - Pasiones salvajes¬,UNRATED¬,114¬,Bruno Dumont¬,2003¬,,,
Paramount Pictures¬,USA¬,Jonathan Lynn¬,Comedy¬,The Fighting Temptations¬,PG-13¬,123¬,Elizabeth Hunter¬,2003¬,,,
Arte France Cin�ma¬,France¬,Michael Haneke¬,Drama¬,Time of the Wolf¬,R¬,114¬,Michael Haneke¬,2003¬,,,
"Deseo, El¬",Spain¬,Isabel Coixet¬,Drama¬,La vida sin m�¬,R¬,106¬,Isabel Coixet¬,2003¬,,,
Spierigfilm¬,Australia¬,Michael Spierig¬,Action¬,Undead¬,R¬,100¬,Michael Spierig¬,2003¬,,,
Brown Sauce Film Productions¬,Ireland¬,John Crowley¬,Comedy¬,Intermission¬,R¬,105¬,Mark O'Rowe¬,2003¬,,,
British Broadcasting Corporation (BBC)¬,UK¬,Michael Winterbottom¬,Drama¬,Code 46¬,R¬,93¬,Frank Cottrell Boyce¬,2003¬,,,
"Film Consortium, The¬",UK¬,Stephen Fry¬,Comedy¬,Bright Young Things¬,R¬,102¬,Stephen Fry¬,2003¬,,,
Pyramide Productions¬,Canada¬,Denys Arcand¬,Comedy¬,The Barbarian Invasions¬,R¬,99¬,Denys Arcand¬,2003¬,,,
"Klockworx, The¬",Japan¬,Takashi Miike¬,Crime¬,Gozu¬,R¬,130¬,Sakichi Sat�¬,2003¬,,,
Cobalt Media Group¬,USA¬,Damian Nieman¬,Crime¬,Shade¬,R¬,101¬,Damian Nieman¬,2003¬,,,
Gospel of John Ltd.¬,Canada¬,Philip Saville¬,Biography¬,The Visual Bible: The Gospel of John¬,PG-13¬,180¬,John Goldsmith¬,2003¬,,,
Asahi National Broadcasting Company¬,Japan¬,Takeshi Kitano¬,Action¬,The Blind Swordsman: Zatoichi¬,R¬,116¬,Takeshi Kitano¬,2003¬,,,
Sony Pictures Classics¬,Germany¬,Robert Altman¬,Drama¬,The Company¬,PG-13¬,112¬,Neve Campbell¬,2003¬,,,
Disneytoon Studios¬,USA¬,Francis Glebas¬,Animation¬,Piglet's Big Movie¬,G¬,75¬,Brian Hohlfeld¬,2003¬,,,
Film Kraft¬,India¬,Rakesh Roshan¬,Drama¬,Koi... Mil Gaya¬,Not specified¬,171¬,Rakesh Roshan¬,2003¬,,,
Bestboy Pictures¬,USA¬,Andrew Black¬,Comedy¬,Pride and Prejudice¬,PG¬,100¬,Jane Austen¬,2003¬,,,
Epsilon Motion Pictures¬,USA¬,Rob Reiner¬,Comedy¬,Alex & Emma¬,PG-13¬,100¬,Jeremy Leven¬,2003¬,,,
Australian Film Finance Corporation (AFFC)¬,Australia¬,Sue Brooks¬,Drama¬,Japanese Story¬,R¬,105¬,Alison Tilson¬,2003¬,,,
ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)¬,Canada¬,Bronwen Hughes¬,Action¬,Stander¬,R¬,116¬,Bima Stagg¬,2003¬,,,
Alliance Atlantis Communications¬,Canada¬,Richard Kwietniowski¬,Crime¬,Owning Mahowny¬,R¬,104¬,Gary Stephen Ross¬,2003¬,,,
Colorado Film Production¬,Italy¬,Gabriele Salvatores¬,Crime¬,I'm Not Scared¬,R¬,108¬,Niccol� Ammaniti¬,2003¬,,,
Curb Entertainment¬,USA¬,Jane Weinstock¬,Comedy¬,Easy¬,R¬,100¬,Jane Weinstock¬,2003¬,,,
Mosaic Film Group¬,UK¬,Mike Hodges¬,Crime¬,I'll Sleep When I'm Dead¬,R¬,102¬,Trevor Preston¬,2003¬,,,
Professor Bright Films¬,USA¬,Ben Coccio¬,Drama¬,Zero Day¬,UNRATED¬,92¬,Ben Coccio¬,2003¬,,,
Baltimore Spring Creek Productions¬,USA¬,Gary Hardwick¬,Comedy¬,Deliver Us from Eva¬,R¬,105¬,James Iver Mattson¬,2003¬,,,
France 2 Cin�ma¬,France¬,Anne Fontaine¬,Drama¬,Nathalie...¬,B15¬,100¬,Philippe Blasband¬,2003¬,,,
CoBo Fonds¬,Italy¬,Thomas Vinterberg¬,Drama¬,It's All About Love¬,R¬,100¬,Mogens Rukov¬,2003¬,,,
Alquimia Cinema¬,UK¬,Matthew Parkhill¬,Drama¬,Dot the I¬,R¬,100¬,Matthew Parkhill¬,2003¬,,,
American Entertainment Investors¬,UK¬,Larry Charles¬,Comedy¬,Masked and Anonymous¬,PG-13¬,112¬,Bob Dylan¬,2003¬,,,
FIT Productions¬,France¬,Andr� T�chin�¬,Drama¬,Strayed¬,UNRATED¬,95¬,Gilles Perrault¬,2003¬,,,
Bad Aaas Cinema¬,USA¬,Mario Van Peebles¬,Biography¬,Baadasssss!¬,R¬,108¬,Melvin Van Peebles¬,2003¬,,,
Dreamz Unlimited¬,India¬,Aziz Mirza¬,Drama¬,Chalte Chalte¬,Not specified¬,167¬,Aziz Mirza¬,2003¬,,,
Director's Cut¬,Denmark¬,Christoffer Boe¬,Drama¬,Reconstruction¬,PG-13¬,91¬,Christoffer Boe¬,2003¬,,,
Homegreen Films¬,Taiwan¬,Ming-liang Tsai¬,Drama¬,"Goodbye, Dragon Inn¬",Not specified¬,82¬,Sung Hsi¬,2003¬,,,
LivePlanet¬,USA¬,Efram Potelle¬,Drama¬,The Battle of Shaker Heights¬,PG-13¬,100¬,Erica Beeney¬,2003¬,,,
MMG Film & TV Production¬,Belgium¬,Erik Van Looy¬,Action¬,The Memory of a Killer¬,R¬,123¬,Jef Geeraerts¬,2003¬,,,
New Line Cinema¬,USA¬,Nick Cassavetes¬,Drama¬,The Notebook¬,PG-13¬,123¬,Jeremy Leven¬,2004¬,,,
Evolution Entertainment¬,USA¬,James Wan¬,Horror¬,Saw¬,R¬,103¬,Leigh Whannell¬,2004¬,,,
Warner Bros.¬,USA¬,Wolfgang Petersen¬,Drama¬,Troy¬,R¬,163¬,Homer¬,2004¬,,,
Touchstone Pictures¬,USA¬,M. Night Shyamalan¬,Drama¬,The Village¬,PG-13¬,108¬,M. Night Shyamalan¬,2004¬,,,
Revolution Studios¬,USA¬,Guillermo del Toro¬,Action¬,Hellboy¬,PG-13¬,122¬,Guillermo del Toro¬,2004¬,,,
Paramount Pictures¬,USA¬,Mark Waters¬,Comedy¬,Mean Girls¬,PG-13¬,97¬,Rosalind Wiseman¬,2004¬,,,
Warner Bros.¬,UK¬,Alfonso Cuar�n¬,Adventure¬,Harry Potter and the Prisoner of Azkaban¬,PG¬,142¬,J.K. Rowling¬,2004¬,,,
Pixar Animation Studios¬,USA¬,Brad Bird¬,Animation¬,The Incredibles¬,PG¬,115¬,Brad Bird¬,2004¬,,,
Focus Features¬,USA¬,Michel Gondry¬,Drama¬,Eternal Sunshine of the Spotless Mind¬,R¬,108¬,Charlie Kaufman¬,2004¬,,,
Twentieth Century Fox Film Corporation¬,USA¬,Roland Emmerich¬,Action¬,The Day After Tomorrow¬,PG-13¬,124¬,Roland Emmerich¬,2004¬,,,
Miramax¬,USA¬,Quentin Tarantino¬,Action¬,Kill Bill: Vol. 2¬,R¬,137¬,Quentin Tarantino¬,2004¬,,,
Lions Gate Films¬,USA¬,Jonathan Hensleigh¬,Action¬,The Punisher¬,R¬,124¬,Jonathan Hensleigh¬,2004¬,,,
DreamWorks¬,USA¬,Jeff Schaffer¬,Comedy¬,EuroTrip¬,R¬,93¬,Alec Berg¬,2004¬,,,
Universal Pictures¬,UK¬,Edgar Wright¬,Comedy¬,Shaun of the Dead¬,R¬,99¬,Simon Pegg¬,2004¬,,,
Universal Pictures¬,USA¬,Stephen Sommers¬,Action¬,Van Helsing¬,PG-13¬,131¬,Stephen Sommers¬,2004¬,,,
Warner Bros.¬,UK¬,Joel Schumacher¬,Drama¬,The Phantom of the Opera¬,PG-13¬,143¬,Gaston Leroux¬,2004¬,,,
Regency Enterprises¬,USA¬,Luke Greenfield¬,Comedy¬,The Girl Next Door¬,R¬,108¬,David Wagner¬,2004¬,,,
Revolution Studios¬,USA¬,Keenen Ivory Wayans¬,Comedy¬,White Chicks¬,PG-13¬,109¬,Keenen Ivory Wayans¬,2004¬,,,
Filmax Group¬,Spain¬,Brad Anderson¬,Drama¬,The Machinist¬,R¬,101¬,Scott Kosar¬,2004¬,,,
Bob Yari Productions¬,USA¬,Paul Haggis¬,Crime¬,Crash¬,R¬,112¬,Paul Haggis¬,2004¬,,,
Fox Searchlight Pictures¬,USA¬,Jared Hess¬,Comedy¬,Napoleon Dynamite¬,PG¬,96¬,Jared Hess¬,2004¬,,,
Constantin Film¬,Germany¬,Oliver Hirschbiegel¬,Biography¬,Downfall¬,R¬,156¬,Bernd Eichinger¬,2004¬,,,
Warner Bros.¬,USA¬,Clint Eastwood¬,Drama¬,Million Dollar Baby¬,PG-13¬,132¬,Paul Haggis¬,2004¬,,,
BenderSpink¬,USA¬,Eric Bress¬,Sci-Fi¬,The Butterfly Effect¬,R¬,113¬,J. Mackye Gruber¬,2004¬,,,
Rogue Pictures¬,Romania¬,Don Mancini¬,Comedy¬,Chucky 5: El Hijo de Chucky¬,R¬,87¬,Don Mancini¬,2004¬,,,
Sony Pictures Classics¬,UK¬,Matthew Vaughn¬,Crime¬,Layer Cake¬,R¬,105¬,J.J. Connolly¬,2004¬,,,
Strike Entertainment¬,USA¬,Zack Snyder¬,Action¬,Dawn of the Dead¬,R¬,101¬,George A. Romero¬,2004¬,,,
Icon Productions¬,USA¬,Mel Gibson¬,Drama¬,The Passion of the Christ¬,R¬,127¬,Benedict Fitzgerald¬,2004¬,,,
Touchstone Pictures¬,USA¬,Wes Anderson¬,Adventure¬,The Life Aquatic with Steve Zissou¬,R¬,119¬,Wes Anderson¬,2004¬,,,
Columbia Pictures¬,USA¬,Mike Nichols¬,Drama¬,Closer¬,R¬,104¬,Patrick Marber¬,2004¬,,,
Buena Vista Home Entertainment¬,Japan¬,Hayao Miyazaki¬,Animation¬,Howl's Moving Castle¬,PG¬,119¬,Hayao Miyazaki¬,2004¬,,,
Forward Pass¬,Germany¬,Martin Scorsese¬,Biography¬,El aviador¬,PG-13¬,170¬,John Logan¬,2004¬,,,
Twentieth Century Fox Film Corporation¬,USA¬,Rawson Marshall Thurber¬,Comedy¬,Dodgeball: A True Underdog Story¬,PG-13¬,92¬,Rawson Marshall Thurber¬,2004¬,,,
Touchstone Pictures¬,USA¬,Antoine Fuqua¬,Action¬,King Arthur¬,PG-13¬,126¬,David Franzoni¬,2004¬,,,
Paramount Pictures¬,USA¬,Brad Silberling¬,Adventure¬,A Series of Unfortunate Events¬,PG¬,108¬,Robert Gordon¬,2004¬,,,
Revolution Studios¬,USA¬,Gary Winick¬,Comedy¬,13 Going on 30¬,PG-13¬,98¬,Josh Goldsmith¬,2004¬,,,
Miramax¬,USA¬,Marc Forster¬,Biography¬,Finding Neverland¬,PG¬,106¬,Allan Knee¬,2004¬,,,
Columbia Pictures Corporation¬,USA¬,Sam Raimi¬,Action¬,Spider-Man 2¬,PG-13¬,127¬,Stan Lee¬,2004¬,,,
Paramount Pictures¬,USA¬,Michael Mann¬,Crime¬,Collateral¬,R¬,115¬,Stuart Beattie¬,2004¬,,,
Twentieth Century Fox Film Corporation¬,USA¬,Alex Proyas¬,Action¬,"I, Robot¬",PG-13¬,115¬,Jeff Vintar¬,2004¬,,,
Universal Pictures¬,USA¬,Paul Greengrass¬,Action¬,The Bourne Supremacy¬,PG-13¬,108¬,Robert Ludlum¬,2004¬,,,
DreamWorks¬,USA¬,Andrew Adamson¬,Animation¬,Shrek 2¬,PG¬,93¬,William Steig¬,2004¬,,,
Fox 2000 Pictures¬,USA¬,Tony Scott¬,Action¬,Man on Fire¬,R¬,146¬,A.J. Quinnell¬,2004¬,,,
Warner Bros.¬,Germany¬,Oliver Stone¬,Action¬,Alexander¬,R¬,175¬,Oliver Stone¬,2004¬,,,
Universal Pictures¬,USA¬,David Twohy¬,Action¬,The Chronicles of Riddick¬,PG-13¬,119¬,Jim Wheat¬,2004¬,,,
Warner Bros.¬,USA¬,Mark Rosman¬,Comedy¬,A Cinderella Story¬,PG¬,95¬,Leigh Dunlap¬,2004¬,,,
DreamWorks¬,USA¬,Steven Spielberg¬,Comedy¬,The Terminal¬,PG-13¬,128¬,Andrew Niccol¬,2004¬,,,
Fox Searchlight Pictures¬,USA¬,Alexander Payne¬,Comedy¬,Sideways¬,R¬,126¬,Rex Pickett¬,2004¬,,,
Columbia Pictures Corporation¬,USA¬,Peter Segal¬,Comedy¬,50 First Dates¬,PG-13¬,99¬,George Wing¬,2004¬,,,
Revolution Films¬,UK¬,Michael Winterbottom¬,Drama¬,9 Songs¬,NOT RATED¬,71¬,Revolution Films¬,2004¬,,,
DreamWorks¬,USA¬,Adam McKay¬,Comedy¬,Anchorman: The Legend of Ron Burgundy¬,PG-13¬,94¬,Will Ferrell¬,2004¬,,,
Twentieth Century Fox Film Corporation¬,USA¬,Paul W.S. Anderson¬,Action¬,AVP: Alien vs. Predator¬,PG-13¬,101¬,Dan O'Bannon¬,2004¬,,,
Walt Disney Pictures¬,USA¬,Jon Turteltaub¬,Action¬,National Treasure¬,PG¬,131¬,Jim Kouf¬,2004¬,,,
Walt Disney Pictures¬,USA¬,Garry Marshall¬,Comedy¬,The Princess Diaries 2: Royal Engagement¬,G¬,113¬,Meg Cabot¬,2004¬,,,
New Line Cinema¬,USA¬,David S. Goyer¬,Action¬,Blade: Trinity¬,R¬,113¬,David S. Goyer¬,2004¬,,,
Universal Pictures¬,Germany¬,Peter Berg¬,Action¬,Juego de viernes por la noche¬,PG-13¬,118¬,Buzz Bissinger¬,2004¬,,,
Warner Bros.¬,USA¬,Steven Soderbergh¬,Crime¬,Ocean's Twelve¬,PG-13¬,125¬,George Nolfi¬,2004¬,,,
Universal Pictures¬,USA¬,John Hamburg¬,Comedy¬,Along Came Polly¬,PG-13¬,90¬,John Hamburg¬,2004¬,,,
